id,visitors
air_00a91d42b08b08d9_2017-04-23,5.209446077296553
air_00a91d42b08b08d9_2017-04-24,20.527380022672578
air_00a91d42b08b08d9_2017-04-25,23.554366206572237
air_00a91d42b08b08d9_2017-04-26,26.996692834280932
air_00a91d42b08b08d9_2017-04-27,29.570112766970816
air_00a91d42b08b08d9_2017-04-28,39.42725692382035
air_00a91d42b08b08d9_2017-04-29,12.03714206612243
air_00a91d42b08b08d9_2017-04-30,5.209446077296553
air_00a91d42b08b08d9_2017-05-01,20.419083838029334
air_00a91d42b08b08d9_2017-05-02,23.430842388360073
air_00a91d42b08b08d9_2017-05-03,26.92603017037469
air_00a91d42b08b08d9_2017-05-04,29.492954882044362
air_00a91d42b08b08d9_2017-05-05,39.32521995518379
air_00a91d42b08b08d9_2017-05-06,11.938959520492013
air_00a91d42b08b08d9_2017-05-07,5.178208680167365
air_00a91d42b08b08d9_2017-05-08,20.419083838029334
air_00a91d42b08b08d9_2017-05-09,23.430842388360073
air_00a91d42b08b08d9_2017-05-10,26.855851960315405
air_00a91d42b08b08d9_2017-05-11,29.416325981338275
air_00a91d42b08b08d9_2017-05-12,39.22388253846408
air_00a91d42b08b08d9_2017-05-13,11.938959520492013
air_00a91d42b08b08d9_2017-05-14,5.178208680167365
air_00a91d42b08b08d9_2017-05-15,20.419083838029334
air_00a91d42b08b08d9_2017-05-16,23.430842388360073
air_00a91d42b08b08d9_2017-05-17,26.855851960315405
air_00a91d42b08b08d9_2017-05-18,29.416325981338275
air_00a91d42b08b08d9_2017-05-19,39.22388253846408
air_00a91d42b08b08d9_2017-05-20,11.938959520492013
air_00a91d42b08b08d9_2017-05-21,5.178208680167365
air_00a91d42b08b08d9_2017-05-22,20.419083838029334
air_00a91d42b08b08d9_2017-05-23,23.430842388360073
air_00a91d42b08b08d9_2017-05-24,26.855851960315405
air_00a91d42b08b08d9_2017-05-25,29.416325981338275
air_00a91d42b08b08d9_2017-05-26,39.22388253846408
air_00a91d42b08b08d9_2017-05-27,11.938959520492013
air_00a91d42b08b08d9_2017-05-28,5.178208680167365
air_00a91d42b08b08d9_2017-05-29,20.419083838029334
air_00a91d42b08b08d9_2017-05-30,23.430842388360073
air_00a91d42b08b08d9_2017-05-31,26.855851960315405
air_0164b9927d20bcc3_2017-04-23,6.509204310629197
air_0164b9927d20bcc3_2017-04-24,5.832258914299954
air_0164b9927d20bcc3_2017-04-25,7.231818155458161
air_0164b9927d20bcc3_2017-04-26,7.474228634773423
air_0164b9927d20bcc3_2017-04-27,8.221776409133913
air_0164b9927d20bcc3_2017-04-28,9.341183956558089
air_0164b9927d20bcc3_2017-04-29,4.968133660294842
air_0164b9927d20bcc3_2017-04-30,6.509204310629197
air_0164b9927d20bcc3_2017-05-01,5.905930413370742
air_0164b9927d20bcc3_2017-05-02,7.320580948437424
air_0164b9927d20bcc3_2017-05-03,7.524786775662939
air_0164b9927d20bcc3_2017-05-04,8.27679449880775
air_0164b9927d20bcc3_2017-05-05,9.402880549601923
air_0164b9927d20bcc3_2017-05-06,5.06137225633704
air_0164b9927d20bcc3_2017-05-07,6.374502374141094
air_0164b9927d20bcc3_2017-05-08,5.905930413370742
air_0164b9927d20bcc3_2017-05-09,7.320580948437424
air_0164b9927d20bcc3_2017-05-10,7.5656053133834344
air_0164b9927d20bcc3_2017-05-11,8.321213813465087
air_0164b9927d20bcc3_2017-05-12,9.452691809788279
air_0164b9927d20bcc3_2017-05-13,5.06137225633704
air_0164b9927d20bcc3_2017-05-14,6.374502374141094
air_0164b9927d20bcc3_2017-05-15,5.905930413370742
air_0164b9927d20bcc3_2017-05-16,7.320580948437424
air_0164b9927d20bcc3_2017-05-17,7.5656053133834344
air_0164b9927d20bcc3_2017-05-18,8.321213813465087
air_0164b9927d20bcc3_2017-05-19,9.452691809788279
air_0164b9927d20bcc3_2017-05-20,5.06137225633704
air_0164b9927d20bcc3_2017-05-21,6.374502374141094
air_0164b9927d20bcc3_2017-05-22,5.905930413370742
air_0164b9927d20bcc3_2017-05-23,7.320580948437424
air_0164b9927d20bcc3_2017-05-24,7.5656053133834344
air_0164b9927d20bcc3_2017-05-25,8.321213813465087
air_0164b9927d20bcc3_2017-05-26,9.452691809788279
air_0164b9927d20bcc3_2017-05-27,5.06137225633704
air_0164b9927d20bcc3_2017-05-28,6.374502374141094
air_0164b9927d20bcc3_2017-05-29,5.905930413370742
air_0164b9927d20bcc3_2017-05-30,7.320580948437424
air_0164b9927d20bcc3_2017-05-31,7.5656053133834344
air_0241aa3964b7f861_2017-04-23,8.969801920858565
air_0241aa3964b7f861_2017-04-24,7.484034393046715
air_0241aa3964b7f861_2017-04-25,7.091427146905389
air_0241aa3964b7f861_2017-04-26,8.35608866749285
air_0241aa3964b7f861_2017-04-27,4.383923074249713
air_0241aa3964b7f861_2017-04-28,6.010889717648381
air_0241aa3964b7f861_2017-04-29,12.194901441795945
air_0241aa3964b7f861_2017-04-30,8.969801920858565
air_0241aa3964b7f861_2017-05-01,7.488681917267682
air_0241aa3964b7f861_2017-05-02,7.09585960225685
air_0241aa3964b7f861_2017-05-03,8.503769704360524
air_0241aa3964b7f861_2017-05-04,4.4689055247456695
air_0241aa3964b7f861_2017-05-05,6.121552997963859
air_0241aa3964b7f861_2017-05-06,12.004098648606982
air_0241aa3964b7f861_2017-05-07,8.975263343309122
air_0241aa3964b7f861_2017-05-08,7.488681917267682
air_0241aa3964b7f861_2017-05-09,7.09585960225685
air_0241aa3964b7f861_2017-05-10,8.361213899980278
air_0241aa3964b7f861_2017-05-11,4.386872368386465
air_0241aa3964b7f861_2017-05-12,6.014730258393951
air_0241aa3964b7f861_2017-05-13,12.004098648606982
air_0241aa3964b7f861_2017-05-14,8.975263343309122
air_0241aa3964b7f861_2017-05-15,7.488681917267682
air_0241aa3964b7f861_2017-05-16,7.09585960225685
air_0241aa3964b7f861_2017-05-17,8.361213899980278
air_0241aa3964b7f861_2017-05-18,4.386872368386465
air_0241aa3964b7f861_2017-05-19,6.014730258393951
air_0241aa3964b7f861_2017-05-20,12.004098648606982
air_0241aa3964b7f861_2017-05-21,8.975263343309122
air_0241aa3964b7f861_2017-05-22,7.488681917267682
air_0241aa3964b7f861_2017-05-23,7.09585960225685
air_0241aa3964b7f861_2017-05-24,8.361213899980278
air_0241aa3964b7f861_2017-05-25,4.386872368386465
air_0241aa3964b7f861_2017-05-26,6.014730258393951
air_0241aa3964b7f861_2017-05-27,12.004098648606982
air_0241aa3964b7f861_2017-05-28,8.975263343309122
air_0241aa3964b7f861_2017-05-29,7.488681917267682
air_0241aa3964b7f861_2017-05-30,7.09585960225685
air_0241aa3964b7f861_2017-05-31,8.361213899980278
air_0328696196e46f18_2017-04-23,7.292078462276278
air_0328696196e46f18_2017-04-24,5.503706271283976
air_0328696196e46f18_2017-04-25,5.960204972091202
air_0328696196e46f18_2017-04-26,5.818353157739465
air_0328696196e46f18_2017-04-27,6.774665027965609
air_0328696196e46f18_2017-04-28,5.7738694924441765
air_0328696196e46f18_2017-04-29,6.381689068188919
air_0328696196e46f18_2017-04-30,7.292078462276278
air_0328696196e46f18_2017-05-01,5.4513172020043115
air_0328696196e46f18_2017-05-02,5.9041386853811835
air_0328696196e46f18_2017-05-03,5.78266639480484
air_0328696196e46f18_2017-05-04,6.733972998478373
air_0328696196e46f18_2017-05-05,5.73841555376801
air_0328696196e46f18_2017-05-06,6.301460452606054
air_0328696196e46f18_2017-05-07,7.225283583339216
air_0328696196e46f18_2017-05-08,5.4513172020043115
air_0328696196e46f18_2017-05-09,5.9041386853811835
air_0328696196e46f18_2017-05-10,5.763429524805544
air_0328696196e46f18_2017-05-11,6.712038050702708
air_0328696196e46f18_2017-05-12,5.719304187166173
air_0328696196e46f18_2017-05-13,6.301460452606054
air_0328696196e46f18_2017-05-14,7.225283583339216
air_0328696196e46f18_2017-05-15,5.4513172020043115
air_0328696196e46f18_2017-05-16,5.9041386853811835
air_0328696196e46f18_2017-05-17,5.763429524805544
air_0328696196e46f18_2017-05-18,6.712038050702708
air_0328696196e46f18_2017-05-19,5.719304187166173
air_0328696196e46f18_2017-05-20,6.301460452606054
air_0328696196e46f18_2017-05-21,7.225283583339216
air_0328696196e46f18_2017-05-22,5.4513172020043115
air_0328696196e46f18_2017-05-23,5.9041386853811835
air_0328696196e46f18_2017-05-24,5.763429524805544
air_0328696196e46f18_2017-05-25,6.712038050702708
air_0328696196e46f18_2017-05-26,5.719304187166173
air_0328696196e46f18_2017-05-27,6.301460452606054
air_0328696196e46f18_2017-05-28,7.225283583339216
air_0328696196e46f18_2017-05-29,5.4513172020043115
air_0328696196e46f18_2017-05-30,5.9041386853811835
air_0328696196e46f18_2017-05-31,5.763429524805544
air_034a3d5b40d5b1b1_2017-04-23,21.057179602382377
air_034a3d5b40d5b1b1_2017-04-24,16.08443753390801
air_034a3d5b40d5b1b1_2017-04-25,10.496371899108777
air_034a3d5b40d5b1b1_2017-04-26,17.40596479750681
air_034a3d5b40d5b1b1_2017-04-27,14.93329933247942
air_034a3d5b40d5b1b1_2017-04-28,25.953509672337056
air_034a3d5b40d5b1b1_2017-04-29,30.799991349345866
air_034a3d5b40d5b1b1_2017-04-30,21.057179602382377
