id,visitors
air_00a91d42b08b08d9_2017-04-23,2.1027207374572754
air_00a91d42b08b08d9_2017-04-24,22.58384132385254
air_00a91d42b08b08d9_2017-04-25,26.176313400268555
air_00a91d42b08b08d9_2017-04-26,30.38089942932129
air_00a91d42b08b08d9_2017-04-27,31.476398468017578
air_00a91d42b08b08d9_2017-04-28,38.667991638183594
air_00a91d42b08b08d9_2017-04-29,11.994935035705566
air_00a91d42b08b08d9_2017-04-30,2.1728036403656006
air_00a91d42b08b08d9_2017-05-01,21.95649528503418
air_00a91d42b08b08d9_2017-05-02,26.087554931640625
air_00a91d42b08b08d9_2017-05-03,28.574607849121094
air_00a91d42b08b08d9_2017-05-04,27.043970108032227
air_00a91d42b08b08d9_2017-05-05,38.90298843383789
air_00a91d42b08b08d9_2017-05-06,10.9146146774292
air_00a91d42b08b08d9_2017-05-07,2.1415281295776367
air_00a91d42b08b08d9_2017-05-08,22.11441993713379
air_00a91d42b08b08d9_2017-05-09,25.892776489257812
air_00a91d42b08b08d9_2017-05-10,29.768369674682617
air_00a91d42b08b08d9_2017-05-11,31.15966033935547
air_00a91d42b08b08d9_2017-05-12,38.393795013427734
air_00a91d42b08b08d9_2017-05-13,10.945518493652344
air_00a91d42b08b08d9_2017-05-14,2.1866648197174072
air_00a91d42b08b08d9_2017-05-15,22.343624114990234
air_00a91d42b08b08d9_2017-05-16,26.282827377319336
air_00a91d42b08b08d9_2017-05-17,30.107648849487305
air_00a91d42b08b08d9_2017-05-18,31.49755096435547
air_00a91d42b08b08d9_2017-05-19,38.94661331176758
air_00a91d42b08b08d9_2017-05-20,11.055736541748047
air_00a91d42b08b08d9_2017-05-21,2.199826717376709
air_00a91d42b08b08d9_2017-05-22,22.071210861206055
air_00a91d42b08b08d9_2017-05-23,26.27925682067871
air_00a91d42b08b08d9_2017-05-24,30.067596435546875
air_00a91d42b08b08d9_2017-05-25,31.648059844970703
air_00a91d42b08b08d9_2017-05-26,39.09925079345703
air_00a91d42b08b08d9_2017-05-27,11.2983980178833
air_00a91d42b08b08d9_2017-05-28,2.2247672080993652
air_00a91d42b08b08d9_2017-05-29,22.869306564331055
air_00a91d42b08b08d9_2017-05-30,26.802553176879883
air_00a91d42b08b08d9_2017-05-31,30.047210693359375
air_0164b9927d20bcc3_2017-04-23,3.9990644454956055
air_0164b9927d20bcc3_2017-04-24,3.824219226837158
air_0164b9927d20bcc3_2017-04-25,6.445027828216553
air_0164b9927d20bcc3_2017-04-26,5.625377655029297
air_0164b9927d20bcc3_2017-04-27,7.039736747741699
air_0164b9927d20bcc3_2017-04-28,6.747025012969971
air_0164b9927d20bcc3_2017-04-29,3.2188520431518555
air_0164b9927d20bcc3_2017-04-30,5.469961166381836
air_0164b9927d20bcc3_2017-05-01,5.064468860626221
air_0164b9927d20bcc3_2017-05-02,6.359670639038086
air_0164b9927d20bcc3_2017-05-03,3.60164737701416
air_0164b9927d20bcc3_2017-05-04,3.426168441772461
air_0164b9927d20bcc3_2017-05-05,8.17751407623291
air_0164b9927d20bcc3_2017-05-06,2.9150431156158447
air_0164b9927d20bcc3_2017-05-07,6.407454967498779
air_0164b9927d20bcc3_2017-05-08,3.9730849266052246
air_0164b9927d20bcc3_2017-05-09,7.555933952331543
air_0164b9927d20bcc3_2017-05-10,7.027359962463379
air_0164b9927d20bcc3_2017-05-11,6.229588031768799
air_0164b9927d20bcc3_2017-05-12,7.81809139251709
air_0164b9927d20bcc3_2017-05-13,10.749371528625488
air_0164b9927d20bcc3_2017-05-14,8.143630981445312
air_0164b9927d20bcc3_2017-05-15,4.956773281097412
air_0164b9927d20bcc3_2017-05-16,6.397716522216797
air_0164b9927d20bcc3_2017-05-17,6.349879264831543
air_0164b9927d20bcc3_2017-05-18,6.071506500244141
air_0164b9927d20bcc3_2017-05-19,7.56391716003418
air_0164b9927d20bcc3_2017-05-20,3.3930587768554688
air_0164b9927d20bcc3_2017-05-21,6.0406084060668945
air_0164b9927d20bcc3_2017-05-22,4.517179012298584
air_0164b9927d20bcc3_2017-05-23,5.912857532501221
air_0164b9927d20bcc3_2017-05-24,5.859350681304932
air_0164b9927d20bcc3_2017-05-25,6.0343475341796875
air_0164b9927d20bcc3_2017-05-26,7.4598798751831055
air_0164b9927d20bcc3_2017-05-27,3.5660605430603027
air_0164b9927d20bcc3_2017-05-28,6.411357402801514
air_0164b9927d20bcc3_2017-05-29,4.519070625305176
air_0164b9927d20bcc3_2017-05-30,6.2891340255737305
air_0164b9927d20bcc3_2017-05-31,6.318107604980469
air_0241aa3964b7f861_2017-04-23,8.79287052154541
air_0241aa3964b7f861_2017-04-24,6.953954219818115
air_0241aa3964b7f861_2017-04-25,6.990488052368164
air_0241aa3964b7f861_2017-04-26,7.832456588745117
air_0241aa3964b7f861_2017-04-27,2.8705031871795654
air_0241aa3964b7f861_2017-04-28,5.678232192993164
air_0241aa3964b7f861_2017-04-29,8.576308250427246
air_0241aa3964b7f861_2017-04-30,8.79287052154541
air_0241aa3964b7f861_2017-05-01,6.953954219818115
air_0241aa3964b7f861_2017-05-02,6.990488052368164
air_0241aa3964b7f861_2017-05-03,10.405219078063965
air_0241aa3964b7f861_2017-05-04,4.57860803604126
air_0241aa3964b7f861_2017-05-05,5.773189544677734
air_0241aa3964b7f861_2017-05-06,11.793538093566895
air_0241aa3964b7f861_2017-05-07,8.79287052154541
air_0241aa3964b7f861_2017-05-08,6.953954219818115
air_0241aa3964b7f861_2017-05-09,6.990488052368164
air_0241aa3964b7f861_2017-05-10,7.832456588745117
air_0241aa3964b7f861_2017-05-11,2.8705031871795654
air_0241aa3964b7f861_2017-05-12,5.678232192993164
air_0241aa3964b7f861_2017-05-13,11.793538093566895
air_0241aa3964b7f861_2017-05-14,8.79287052154541
air_0241aa3964b7f861_2017-05-15,6.953954219818115
air_0241aa3964b7f861_2017-05-16,6.990488052368164
air_0241aa3964b7f861_2017-05-17,7.832456588745117
air_0241aa3964b7f861_2017-05-18,2.8705031871795654
air_0241aa3964b7f861_2017-05-19,5.678232192993164
air_0241aa3964b7f861_2017-05-20,11.793538093566895
air_0241aa3964b7f861_2017-05-21,8.79287052154541
air_0241aa3964b7f861_2017-05-22,6.953954219818115
air_0241aa3964b7f861_2017-05-23,6.990488052368164
air_0241aa3964b7f861_2017-05-24,7.832456588745117
air_0241aa3964b7f861_2017-05-25,2.8705031871795654
air_0241aa3964b7f861_2017-05-26,5.678232192993164
air_0241aa3964b7f861_2017-05-27,11.793538093566895
air_0241aa3964b7f861_2017-05-28,8.79287052154541
air_0241aa3964b7f861_2017-05-29,6.953954219818115
air_0241aa3964b7f861_2017-05-30,6.990488052368164
air_0241aa3964b7f861_2017-05-31,7.832456588745117
air_0328696196e46f18_2017-04-23,8.476604461669922
air_0328696196e46f18_2017-04-24,4.464658737182617
air_0328696196e46f18_2017-04-25,7.019233703613281
air_0328696196e46f18_2017-04-26,6.3075456619262695
air_0328696196e46f18_2017-04-27,7.603082656860352
air_0328696196e46f18_2017-04-28,6.5381269454956055
air_0328696196e46f18_2017-04-29,7.216902732849121
air_0328696196e46f18_2017-04-30,8.476604461669922
air_0328696196e46f18_2017-05-01,4.464658737182617
air_0328696196e46f18_2017-05-02,7.019233703613281
