id,visitors
air_00a91d42b08b08d9_2017-04-23,2.1226449118805255
air_00a91d42b08b08d9_2017-04-24,21.76912014611905
air_00a91d42b08b08d9_2017-04-25,27.286530658156963
air_00a91d42b08b08d9_2017-04-26,28.435817257129102
air_00a91d42b08b08d9_2017-04-27,31.636090066232313
air_00a91d42b08b08d9_2017-04-28,36.09595465087854
air_00a91d42b08b08d9_2017-04-29,10.801063120991943
air_00a91d42b08b08d9_2017-04-30,2.1000904619488376
air_00a91d42b08b08d9_2017-05-01,21.884358587919735
air_00a91d42b08b08d9_2017-05-02,28.93293836176388
air_00a91d42b08b08d9_2017-05-03,24.339211303745287
air_00a91d42b08b08d9_2017-05-04,24.607102860046677
air_00a91d42b08b08d9_2017-05-05,35.755152674269326
air_00a91d42b08b08d9_2017-05-06,10.095189409925048
air_00a91d42b08b08d9_2017-05-07,2.134311851147724
air_00a91d42b08b08d9_2017-05-08,21.926701265681956
air_00a91d42b08b08d9_2017-05-09,28.027487982010058
air_00a91d42b08b08d9_2017-05-10,27.70157184648611
air_00a91d42b08b08d9_2017-05-11,31.650224228327467
air_00a91d42b08b08d9_2017-05-12,37.36169786443374
air_00a91d42b08b08d9_2017-05-13,10.030783466046469
air_00a91d42b08b08d9_2017-05-14,2.121247952382734
air_00a91d42b08b08d9_2017-05-15,22.146560818298322
air_00a91d42b08b08d9_2017-05-16,28.31287920131012
air_00a91d42b08b08d9_2017-05-17,28.257237986168814
air_00a91d42b08b08d9_2017-05-18,31.75677237906818
air_00a91d42b08b08d9_2017-05-19,37.56240124557105
air_00a91d42b08b08d9_2017-05-20,9.899534815062658
air_00a91d42b08b08d9_2017-05-21,2.114194321554748
air_00a91d42b08b08d9_2017-05-22,22.117023515923574
air_00a91d42b08b08d9_2017-05-23,28.507952612191417
air_00a91d42b08b08d9_2017-05-24,28.497005996482383
air_00a91d42b08b08d9_2017-05-25,31.80008056048291
air_00a91d42b08b08d9_2017-05-26,37.12395954539739
air_00a91d42b08b08d9_2017-05-27,9.801846212334153
air_00a91d42b08b08d9_2017-05-28,2.109223780397503
air_00a91d42b08b08d9_2017-05-29,22.12887597360007
air_00a91d42b08b08d9_2017-05-30,28.587581540765466
air_00a91d42b08b08d9_2017-05-31,28.592322604176466
air_0164b9927d20bcc3_2017-04-23,4.978871932441382
air_0164b9927d20bcc3_2017-04-24,4.63962682638652
air_0164b9927d20bcc3_2017-04-25,6.574078807046602
air_0164b9927d20bcc3_2017-04-26,5.981962729731256
air_0164b9927d20bcc3_2017-04-27,5.390621677681114
air_0164b9927d20bcc3_2017-04-28,6.064817268641153
air_0164b9927d20bcc3_2017-04-29,3.9832276377932843
air_0164b9927d20bcc3_2017-04-30,5.599375348098635
air_0164b9927d20bcc3_2017-05-01,5.761434491504198
air_0164b9927d20bcc3_2017-05-02,6.195136965866756
air_0164b9927d20bcc3_2017-05-03,5.53765118400614
air_0164b9927d20bcc3_2017-05-04,4.731284958296067
air_0164b9927d20bcc3_2017-05-05,7.89619477856718
air_0164b9927d20bcc3_2017-05-06,3.543258671813172
air_0164b9927d20bcc3_2017-05-07,6.183273646805979
air_0164b9927d20bcc3_2017-05-08,4.895630657300199
air_0164b9927d20bcc3_2017-05-09,6.547185866902697
air_0164b9927d20bcc3_2017-05-10,6.746434471623001
